===============================================================================
Id,backtest-ma-orcl-1995-2014,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
              - 2000-11-03 00:00:00: 0.0
              - 2000-11-06 00:00:00: 0.0
              - 2000-11-07 00:00:00: 0.0
              - 2000-11-08 00:00:00: 0.0
              - 2000-11-09 00:00:00: 0.0
              - 2000-11-10 00:00:00: 0.0
              - 2000-11-13 00:00:00: 0.0
              - 2000-11-14 00:00:00: 0.0
              - 2000-11-15 00:00:00: 0.0
              - 2000-11-16 00:00:00: 0.0
              - 2000-11-17 00:00:00: 0.0
              - 2000-11-20 00:00:00: 0.0038704420452231325
              - 2000-11-21 00:00:00: 0.0006087662337661559
              - 2000-11-22 00:00:00: 0.0
              - 2000-11-24 00:00:00: 0.0
              - 2000-11-27 00:00:00: 0.0
              - 2000-11-28 00:00:00: 0.0
              - 2000-11-29 00:00:00: 0.0
              - 2000-11-30 00:00:00: 0.0
              - 2000-12-01 00:00:00: 0.0006083958629079511
              - 2000-12-04 00:00:00: 0.015707336846372044
              - 2000-12-05 00:00:00: 0.029432305696897254
              - 2000-12-06 00:00:00: -0.01133940686179491
              - 2000-12-07 00:00:00: -0.016370944025095535
              - 2000-12-08 00:00:00: 0.015547139724935155
              - 2000-12-11 00:00:00: 0.01638861629048094
              - 2000-12-12 00:00:00: -0.010234623925847175
              - 2000-12-13 00:00:00: -0.020583357721198015
              - 2000-12-14 00:00:00: -0.007768924302788749
              - 2000-12-15 00:00:00: 0.017265609315398667
              - 2000-12-18 00:00:00: 0.017564633905664095
              - 2000-12-19 00:00:00: -0.011830876648564748
              - 2000-12-20 00:00:00: -0.01854759568204123
              - 2000-12-21 00:00:00: -0.0060993900609939145
              - 2000-12-22 00:00:00: 0.013380281690140938
              - 2000-12-26 00:00:00: -0.008239849101558616
              - 2000-12-27 00:00:00: -0.0022022022022022414
              - 2000-12-28 00:00:00: 0.0033105939004816065
              - 2000-12-29 00:00:00: -0.0016998300169983604
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - positions:
              - Datetime: backtest-ma-orcl-1995-2014, cash
              - 2000-01-03: 0.0, 1000.0
              - 2000-01-04: 0.0, 1000.0
              - 2000-01-05: 0.0, 1000.0
              - 2000-01-06: 0.0, 1000.0
              - 2000-01-07: 0.0, 1000.0
              - 2000-01-10: 0.0, 1000.0
              - 2000-01-11: 0.0, 1000.0
              - 2000-01-12: 0.0, 1000.0
              - 2000-01-13: 0.0, 1000.0
              - 2000-01-14: 0.0, 1000.0
              - 2000-01-18: 0.0, 1000.0
              - 2000-01-19: 0.0, 1000.0
              - 2000-01-20: 0.0, 1000.0
              - 2000-01-21: 0.0, 1000.0
              - 2000-01-24: 0.0, 1000.0
              - 2000-01-25: 0.0, 1000.0
              - 2000-01-26: 0.0, 1000.0
              - 2000-01-27: 0.0, 1000.0
              - 2000-01-28: 0.0, 1000.0
              - 2000-01-31: 0.0, 1000.0
              - 2000-02-01: 0.0, 1000.0
              - 2000-02-02: 0.0, 1000.0
              - 2000-02-03: 0.0, 1000.0
              - 2000-02-04: 0.0, 1000.0
              - 2000-02-07: 0.0, 1000.0
              - 2000-02-08: 0.0, 1000.0
              - 2000-02-09: 0.0, 1000.0
              - 2000-02-10: 0.0, 1000.0
              - 2000-02-11: 0.0, 1000.0
              - 2000-02-14: 0.0, 1000.0
              - 2000-02-15: 0.0, 1000.0
              - 2000-02-16: 0.0, 1000.0
              - 2000-02-17: 0.0, 1000.0
              - 2000-02-18: 0.0, 1000.0
              - 2000-02-22: 0.0, 1000.0
              - 2000-02-23: 280.5, 732.3
              - 2000-02-24: 275.5, 732.3
              - 2000-02-25: 314.1, 732.3
              - 2000-02-28: 305.2, 732.3
              - 2000-02-29: 330.20000000000005, 732.3
              - 2000-03-01: 318.0, 732.3
              - 2000-03-02: 304.7, 732.3
              - 2000-03-03: 333.6, 732.3
              - 2000-03-06: 336.9, 732.3
              - 2000-03-07: 333.29999999999995, 732.3
              - 2000-03-08: 369.7, 732.3
              - 2000-03-09: 373.6, 732.3
              - 2000-03-10: 363.0, 732.3
              - 2000-03-13: 350.20000000000005, 732.3
              - 2000-03-14: 342.5, 732.3
              - 2000-03-15: 349.7, 732.3
              - 2000-03-16: 364.4, 732.3
              - 2000-03-17: 355.0, 732.3
              - 2000-03-20: 347.5, 732.3
              - 2000-03-21: 358.9, 732.3
              - 2000-03-22: 373.9, 732.3
              - 2000-03-23: 386.4, 732.3
              - 2000-03-24: 386.9, 732.3
              - 2000-03-27: 393.29999999999995, 732.3
              - 2000-03-28: 385.0, 732.3
              - 2000-03-29: 366.9, 732.3
              - 2000-03-30: 348.8, 732.3
              - 2000-03-31: 0.0, 1088.8999999999999
              - 2000-04-03: 0.0, 1088.8999999999999
              - 2000-04-04: 0.0, 1088.8999999999999
              - 2000-04-05: 0.0, 1088.8999999999999
              - 2000-04-06: 0.0, 1088.8999999999999
              - 2000-04-07: 387.5, 716.6999999999998
              - 2000-04-10: 366.9, 716.6999999999998
              - 2000-04-11: 344.09999999999997, 716.6999999999998
              - 2000-04-12: 0.0, 1063.2999999999997
              - 2000-04-13: 0.0, 1063.2999999999997
              - 2000-04-14: 0.0, 1063.2999999999997
              - 2000-04-17: 0.0, 1063.2999999999997
              - 2000-04-18: 0.0, 1063.2999999999997
              - 2000-04-19: 331.59999999999997, 713.5999999999997
              - 2000-04-20: 0.0, 1041.8999999999996
              - 2000-04-24: 0.0, 1041.8999999999996
              - 2000-04-25: 0.0, 1041.8999999999996
              - 2000-04-26: 0.0, 1041.8999999999996
              - 2000-04-27: 0.0, 1041.8999999999996
              - 2000-04-28: 355.5, 692.7999999999997
              - 2000-05-01: 354.4, 692.7999999999997
              - 2000-05-02: 346.1, 692.7999999999997
              - 2000-05-03: 337.2, 692.7999999999997
              - 2000-05-04: 330.20000000000005, 692.7999999999997
              - 2000-05-05: 0.0, 1021.8999999999996
              - 2000-05-08: 321.59999999999997, 686.9999999999995
              - 2000-05-09: 0.0, 1014.6999999999996
              - 2000-05-10: 0.0, 1014.6999999999996
              - 2000-05-11: 0.0, 1014.6999999999996
              - 2000-05-12: 0.0, 1014.6999999999996
              - 2000-05-15: 0.0, 1014.6999999999996
              - 2000-05-16: 352.2, 669.4999999999995
              - 2000-05-17: 347.70000000000005, 669.4999999999995
              - 2000-05-18: 324.90000000000003, 669.4999999999995
              - 2000-05-19: 0.0, 989.6999999999996
              - 2000-05-22: 0.0, 989.6999999999996
              - 2000-05-23: 0.0, 989.6999999999996
              - 2000-05-24: 0.0, 989.6999999999996
              - 2000-05-25: 0.0, 989.6999999999996
              - 2000-05-26: 0.0, 989.6999999999996
              - 2000-05-30: 0.0, 989.6999999999996
              - 2000-05-31: 319.7, 663.8999999999996
              - 2000-06-01: 346.3, 663.8999999999996
              - 2000-06-02: 356.59999999999997, 663.8999999999996
              - 2000-06-05: 360.0, 663.8999999999996
              - 2000-06-06: 342.70000000000005, 663.8999999999996
              - 2000-06-07: 355.79999999999995, 663.8999999999996
              - 2000-06-08: 366.4, 663.8999999999996
              - 2000-06-09: 367.70000000000005, 663.8999999999996
              - 2000-06-12: 358.29999999999995, 663.8999999999996
              - 2000-06-13: 363.29999999999995, 663.8999999999996
              - 2000-06-14: 351.3, 663.8999999999996
              - 2000-06-15: 366.9, 663.8999999999996
              - 2000-06-16: 364.09999999999997, 663.8999999999996
              - 2000-06-19: 382.5, 663.8999999999996
              - 2000-06-20: 382.70000000000005, 663.8999999999996
              - 2000-06-21: 383.29999999999995, 663.8999999999996
              - 2000-06-22: 362.5, 663.8999999999996
              - 2000-06-23: 0.0, 1023.2999999999996
              - 2000-06-26: 0.0, 1023.2999999999996
              - 2000-06-27: 365.79999999999995, 656.8999999999996
              - 2000-06-28: 0.0, 1021.8999999999996
              - 2000-06-29: 359.7, 656.8999999999996
              - 2000-06-30: 0.0, 1014.3999999999996
              - 2000-07-03: 356.59999999999997, 653.5999999999997
              - 2000-07-05: 0.0, 995.1999999999996
              - 2000-07-06: 0.0, 995.1999999999996
              - 2000-07-07: 0.0, 995.1999999999996
              - 2000-07-10: 0.0, 995.1999999999996
              - 2000-07-11: 0.0, 995.1999999999996
              - 2000-07-12: 0.0, 995.1999999999996
              - 2000-07-13: 0.0, 995.1999999999996
              - 2000-07-14: 0.0, 995.1999999999996
              - 2000-07-17: 0.0, 995.1999999999996
              - 2000-07-18: 0.0, 995.1999999999996
              - 2000-07-19: 0.0, 995.1999999999996
              - 2000-07-20: 0.0, 995.1999999999996
              - 2000-07-21: 335.5, 650.7999999999996
              - 2000-07-24: 0.0, 993.7999999999996
              - 2000-07-25: 0.0, 993.7999999999996
              - 2000-07-26: 341.3, 661.0999999999996
              - 2000-07-27: 333.8, 661.0999999999996
              - 2000-07-28: 0.0, 995.1999999999996
              - 2000-07-31: 0.0, 995.1999999999996
              - 2000-08-01: 325.20000000000005, 660.7999999999996
              - 2000-08-02: 0.0, 985.4999999999995
              - 2000-08-03: 0.0, 985.4999999999995
              - 2000-08-04: 362.70000000000005, 637.1999999999996
              - 2000-08-07: 364.09999999999997, 637.1999999999996
              - 2000-08-08: 369.09999999999997, 637.1999999999996
              - 2000-08-09: 361.9, 637.1999999999996
              - 2000-08-10: 356.1, 637.1999999999996
              - 2000-08-11: 360.79999999999995, 637.1999999999996
              - 2000-08-14: 366.4, 637.1999999999996
              - 2000-08-15: 361.4, 637.1999999999996
              - 2000-08-16: 361.1, 637.1999999999996
              - 2000-08-17: 373.29999999999995, 637.1999999999996
              - 2000-08-18: 361.59999999999997, 637.1999999999996
              - 2000-08-21: 370.0, 637.1999999999996
              - 2000-08-22: 371.59999999999997, 637.1999999999996
              - 2000-08-23: 368.6, 637.1999999999996
              - 2000-08-24: 376.59999999999997, 637.1999999999996
              - 2000-08-25: 376.4, 637.1999999999996
              - 2000-08-28: 385.79999999999995, 637.1999999999996
              - 2000-08-29: 390.3, 637.1999999999996
              - 2000-08-30: 392.5, 637.1999999999996
              - 2000-08-31: 404.4, 637.1999999999996
              - 2000-09-01: 411.9, 637.1999999999996
              - 2000-09-05: 405.0, 637.1999999999996
              - 2000-09-06: 396.9, 637.1999999999996
              - 2000-09-07: 405.6, 637.1999999999996
              - 2000-09-08: 385.0, 637.1999999999996
              - 2000-09-11: 0.0, 1019.9999999999995
              - 2000-09-12: 0.0, 1019.9999999999995
              - 2000-09-13: 0.0, 1019.9999999999995
              - 2000-09-14: 0.0, 1019.9999999999995
              - 2000-09-15: 0.0, 1019.9999999999995
              - 2000-09-18: 0.0, 1019.9999999999995
              - 2000-09-19: 0.0, 1019.9999999999995
              - 2000-09-20: 0.0, 1019.9999999999995
              - 2000-09-21: 0.0, 1019.9999999999995
              - 2000-09-22: 0.0, 1019.9999999999995
              - 2000-09-25: 0.0, 1019.9999999999995
              - 2000-09-26: 0.0, 1019.9999999999995
              - 2000-09-27: 0.0, 1019.9999999999995
              - 2000-09-28: 0.0, 1019.9999999999995
              - 2000-09-29: 350.20000000000005, 658.1999999999996
              - 2000-10-02: 0.0, 1012.8999999999996
              - 2000-10-03: 0.0, 1012.8999999999996
              - 2000-10-04: 0.0, 1012.8999999999996
              - 2000-10-05: 0.0, 1012.8999999999996
              - 2000-10-06: 0.0, 1012.8999999999996
              - 2000-10-09: 0.0, 1012.8999999999996
              - 2000-10-10: 0.0, 1012.8999999999996
              - 2000-10-11: 0.0, 1012.8999999999996
              - 2000-10-12: 0.0, 1012.8999999999996
              - 2000-10-13: 0.0, 1012.8999999999996
              - 2000-10-16: 0.0, 1012.8999999999996
              - 2000-10-17: 0.0, 1012.8999999999996
              - 2000-10-18: 0.0, 1012.8999999999996
              - 2000-10-19: 0.0, 1012.8999999999996
              - 2000-10-20: 313.5, 691.5999999999997
              - 2000-10-23: 303.0, 691.5999999999997
              - 2000-10-24: 318.5, 691.5999999999997
              - 2000-10-25: 305.79999999999995, 691.5999999999997
              - 2000-10-26: 303.0, 691.5999999999997
              - 2000-10-27: 304.1, 691.5999999999997
              - 2000-10-30: 281.3, 691.5999999999997
              - 2000-10-31: 0.0, 981.7999999999997
              - 2000-11-01: 0.0, 981.7999999999997
              - 2000-11-02: 0.0, 981.7999999999997
              - 2000-11-03: 0.0, 981.7999999999997
              - 2000-11-06: 0.0, 981.7999999999997
              - 2000-11-07: 0.0, 981.7999999999997
              - 2000-11-08: 0.0, 981.7999999999997
              - 2000-11-09: 0.0, 981.7999999999997
              - 2000-11-10: 0.0, 981.7999999999997
              - 2000-11-13: 0.0, 981.7999999999997
              - 2000-11-14: 0.0, 981.7999999999997
              - 2000-11-15: 0.0, 981.7999999999997
              - 2000-11-16: 0.0, 981.7999999999997
              - 2000-11-17: 0.0, 981.7999999999997
              - 2000-11-20: 220.10000000000002, 765.4999999999998
              - 2000-11-21: 0.0, 986.1999999999998
              - 2000-11-22: 0.0, 986.1999999999998
              - 2000-11-24: 0.0, 986.1999999999998
              - 2000-11-27: 0.0, 986.1999999999998
              - 2000-11-28: 0.0, 986.1999999999998
              - 2000-11-29: 0.0, 986.1999999999998
              - 2000-11-30: 0.0, 986.1999999999998
              - 2000-12-01: 235.2, 751.5999999999998
              - 2000-12-04: 250.7, 751.5999999999998
              - 2000-12-05: 280.2, 751.5999999999998
              - 2000-12-06: 268.5, 751.5999999999998
              - 2000-12-07: 251.8, 751.5999999999998
              - 2000-12-08: 267.4, 751.5999999999998
              - 2000-12-11: 284.1, 751.5999999999998
              - 2000-12-12: 273.5, 751.5999999999998
              - 2000-12-13: 252.39999999999998, 751.5999999999998
              - 2000-12-14: 244.60000000000002, 751.5999999999998
              - 2000-12-15: 0.0, 1013.3999999999999
              - 2000-12-18: 284.6, 746.5999999999999
              - 2000-12-19: 272.4, 746.5999999999999
              - 2000-12-20: 253.5, 746.5999999999999
              - 2000-12-21: 0.0, 993.9999999999999
              - 2000-12-22: 283.5, 723.8
              - 2000-12-26: 275.2, 723.8
              - 2000-12-27: 273.0, 723.8
              - 2000-12-28: 276.3, 723.8
              - 2000-12-29: 0.0, 998.4
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - transactions:
              - date: ['amount', 'price', 'sid', 'symbol', 'value']
              - 2000-02-23 23:59:59.999989: [10, 26.77, 0, 'backtest-ma-orcl-1995-2014', -267.7]
              - 2000-03-31 23:59:59.999989: [-10, 35.66, 0, 'backtest-ma-orcl-1995-2014', 356.59999999999997]
              - 2000-04-07 23:59:59.999989: [10, 37.22, 0, 'backtest-ma-orcl-1995-2014', -372.2]
              - 2000-04-12 23:59:59.999989: [-10, 34.66, 0, 'backtest-ma-orcl-1995-2014', 346.59999999999997]
              - 2000-04-19 23:59:59.999989: [10, 34.97, 0, 'backtest-ma-orcl-1995-2014', -349.7]
              - 2000-04-20 23:59:59.999989: [-10, 32.83, 0, 'backtest-ma-orcl-1995-2014', 328.29999999999995]
              - 2000-04-28 23:59:59.999989: [10, 34.91, 0, 'backtest-ma-orcl-1995-2014', -349.09999999999997]
              - 2000-05-05 23:59:59.999989: [-10, 32.91, 0, 'backtest-ma-orcl-1995-2014', 329.09999999999997]
              - 2000-05-08 23:59:59.999989: [10, 33.49, 0, 'backtest-ma-orcl-1995-2014', -334.90000000000003]
              - 2000-05-09 23:59:59.999989: [-10, 32.77, 0, 'backtest-ma-orcl-1995-2014', 327.70000000000005]
              - 2000-05-16 23:59:59.999989: [10, 34.52, 0, 'backtest-ma-orcl-1995-2014', -345.20000000000005]
              - 2000-05-19 23:59:59.999989: [-10, 32.02, 0, 'backtest-ma-orcl-1995-2014', 320.20000000000005]
              - 2000-05-31 23:59:59.999989: [10, 32.58, 0, 'backtest-ma-orcl-1995-2014', -325.79999999999995]
              - 2000-06-23 23:59:59.999989: [-10, 35.94, 0, 'backtest-ma-orcl-1995-2014', 359.4]
              - 2000-06-27 23:59:59.999989: [10, 36.64, 0, 'backtest-ma-orcl-1995-2014', -366.4]
              - 2000-06-28 23:59:59.999989: [-10, 36.5, 0, 'backtest-ma-orcl-1995-2014', 365.0]
              - 2000-06-29 23:59:59.999989: [10, 36.5, 0, 'backtest-ma-orcl-1995-2014', -365.0]
              - 2000-06-30 23:59:59.999989: [-10, 35.75, 0, 'backtest-ma-orcl-1995-2014', 357.5]
              - 2000-07-03 23:59:59.999989: [10, 36.08, 0, 'backtest-ma-orcl-1995-2014', -360.79999999999995]
              - 2000-07-05 23:59:59.999989: [-10, 34.16, 0, 'backtest-ma-orcl-1995-2014', 341.59999999999997]
              - 2000-07-21 23:59:59.999989: [10, 34.44, 0, 'backtest-ma-orcl-1995-2014', -344.4]
              - 2000-07-24 23:59:59.999989: [-10, 34.3, 0, 'backtest-ma-orcl-1995-2014', 343.0]
              - 2000-07-26 23:59:59.999989: [10, 33.27, 0, 'backtest-ma-orcl-1995-2014', -332.70000000000005]
              - 2000-07-28 23:59:59.999989: [-10, 33.41, 0, 'backtest-ma-orcl-1995-2014', 334.09999999999997]
              - 2000-08-01 23:59:59.999989: [10, 33.44, 0, 'backtest-ma-orcl-1995-2014', -334.4]
              - 2000-08-02 23:59:59.999989: [-10, 32.47, 0, 'backtest-ma-orcl-1995-2014', 324.7]
              - 2000-08-04 23:59:59.999989: [10, 34.83, 0, 'backtest-ma-orcl-1995-2014', -348.29999999999995]
              - 2000-09-11 23:59:59.999989: [-10, 38.28, 0, 'backtest-ma-orcl-1995-2014', 382.8]
              - 2000-09-29 23:59:59.999989: [10, 36.18, 0, 'backtest-ma-orcl-1995-2014', -361.8]
              - 2000-10-02 23:59:59.999989: [-10, 35.47, 0, 'backtest-ma-orcl-1995-2014', 354.7]
              - 2000-10-20 23:59:59.999989: [10, 32.13, 0, 'backtest-ma-orcl-1995-2014', -321.3]
              - 2000-10-31 23:59:59.999989: [-10, 29.02, 0, 'backtest-ma-orcl-1995-2014', 290.2]
              - 2000-11-20 23:59:59.999989: [10, 21.63, 0, 'backtest-ma-orcl-1995-2014', -216.29999999999998]
              - 2000-11-21 23:59:59.999989: [-10, 22.07, 0, 'backtest-ma-orcl-1995-2014', 220.7]
              - 2000-12-01 23:59:59.999989: [10, 23.46, 0, 'backtest-ma-orcl-1995-2014', -234.60000000000002]
              - 2000-12-15 23:59:59.999989: [-10, 26.18, 0, 'backtest-ma-orcl-1995-2014', 261.8]
              - 2000-12-18 23:59:59.999989: [10, 26.68, 0, 'backtest-ma-orcl-1995-2014', -266.8]
              - 2000-12-21 23:59:59.999989: [-10, 24.74, 0, 'backtest-ma-orcl-1995-2014', 247.39999999999998]
              - 2000-12-22 23:59:59.999989: [10, 27.02, 0, 'backtest-ma-orcl-1995-2014', -270.2]
              - 2000-12-29 23:59:59.999989: [-10, 27.46, 0, 'backtest-ma-orcl-1995-2014', 274.6]
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - gross_lev:
              - 2000-01-03 23:59:59.999989: 0.0
              - 2000-01-04 23:59:59.999989: 0.0
              - 2000-01-05 23:59:59.999989: 0.0
              - 2000-01-06 23:59:59.999989: 0.0
              - 2000-01-07 23:59:59.999989: 0.0
              - 2000-01-10 23:59:59.999989: 0.0
              - 2000-01-11 23:59:59.999989: 0.0
              - 2000-01-12 23:59:59.999989: 0.0
              - 2000-01-13 23:59:59.999989: 0.0
              - 2000-01-14 23:59:59.999989: 0.0
              - 2000-01-18 23:59:59.999989: 0.0
              - 2000-01-19 23:59:59.999989: 0.0
              - 2000-01-20 23:59:59.999989: 0.0
              - 2000-01-21 23:59:59.999989: 0.0
              - 2000-01-24 23:59:59.999989: 0.0
              - 2000-01-25 23:59:59.999989: 0.0
              - 2000-01-26 23:59:59.999989: 0.0
              - 2000-01-27 23:59:59.999989: 0.0
              - 2000-01-28 23:59:59.999989: 0.0
              - 2000-01-31 23:59:59.999989: 0.0
              - 2000-02-01 23:59:59.999989: 0.0
              - 2000-02-02 23:59:59.999989: 0.0
              - 2000-02-03 23:59:59.999989: 0.0
              - 2000-02-04 23:59:59.999989: 0.0
              - 2000-02-07 23:59:59.999989: 0.0
              - 2000-02-08 23:59:59.999989: 0.0
              - 2000-02-09 23:59:59.999989: 0.0
              - 2000-02-10 23:59:59.999989: 0.0
              - 2000-02-11 23:59:59.999989: 0.0
              - 2000-02-14 23:59:59.999989: 0.0
              - 2000-02-15 23:59:59.999989: 0.0
              - 2000-02-16 23:59:59.999989: 0.0
              - 2000-02-17 23:59:59.999989: 0.0
              - 2000-02-18 23:59:59.999989: 0.0
              - 2000-02-22 23:59:59.999989: 0.0
              - 2000-02-23 23:59:59.999989: 0.27695497630331756
              - 2000-02-24 23:59:59.999989: 0.2733677316927962
              - 2000-02-25 23:59:59.999989: 0.30017201834862395
              - 2000-02-28 23:59:59.999989: 0.2941686746987952
              - 2000-02-29 23:59:59.999989: 0.3107764705882353
              - 2000-03-01 23:59:59.999989: 0.3027706369608683
              - 2000-03-02 23:59:59.999989: 0.2938283510125362
              - 2000-03-03 23:59:59.999989: 0.3129749507458487
              - 2000-03-06 23:59:59.999989: 0.3150953984287317
              - 2000-03-07 23:59:59.999989: 0.31278153153153154
              - 2000-03-08 23:59:59.999989: 0.33548094373865706
              - 2000-03-09 23:59:59.999989: 0.3378243964192062
              - 2000-03-10 23:59:59.999989: 0.3314160503971515
              - 2000-03-13 23:59:59.999989: 0.3235103926096998
              - 2000-03-14 23:59:59.999989: 0.3186639374767399
              - 2000-03-15 23:59:59.999989: 0.32319778188539744
              - 2000-03-16 23:59:59.999989: 0.3322695358803683
              - 2000-03-17 23:59:59.999989: 0.3264968270026672
              - 2000-03-20 23:59:59.999989: 0.3218188553435822
              - 2000-03-21 23:59:59.999989: 0.3289039589442814
              - 2000-03-22 23:59:59.999989: 0.33800397758090756
              - 2000-03-23 23:59:59.999989: 0.34540091177259313
              - 2000-03-24 23:59:59.999989: 0.3456933523945675
              - 2000-03-27 23:59:59.999989: 0.34941364605543707
              - 2000-03-28 23:59:59.999989: 0.3445806855813121
              - 2000-03-29 23:59:59.999989: 0.33378820960698685
              - 2000-03-30 23:59:59.999989: 0.32263435389880674
              - 2000-03-31 23:59:59.999989: 0.0
              - 2000-04-03 23:59:59.999989: 0.0
              - 2000-04-04 23:59:59.999989: 0.0
              - 2000-04-05 23:59:59.999989: 0.0
              - 2000-04-06 23:59:59.999989: 0.0
              - 2000-04-07 23:59:59.999989: 0.35093280202861804
              - 2000-04-10 23:59:59.999989: 0.3385935769656701
              - 2000-04-11 23:59:59.999989: 0.32437782805429866
              - 2000-04-12 23:59:59.999989: 0.0
              - 2000-04-13 23:59:59.999989: 0.0
              - 2000-04-14 23:59:59.999989: 0.0
              - 2000-04-17 23:59:59.999989: 0.0
              - 2000-04-18 23:59:59.999989: 0.0
              - 2000-04-19 23:59:59.999989: 0.3172598545732874
              - 2000-04-20 23:59:59.999989: 0.0
              - 2000-04-24 23:59:59.999989: 0.0
              - 2000-04-25 23:59:59.999989: 0.0
              - 2000-04-26 23:59:59.999989: 0.0
              - 2000-04-27 23:59:59.999989: 0.0
              - 2000-04-28 23:59:59.999989: 0.33912048077840323
              - 2000-05-01 23:59:59.999989: 0.33842627960275035
              - 2000-05-02 23:59:59.999989: 0.33314082202329387
              - 2000-05-03 23:59:59.999989: 0.32737864077669915
              - 2000-05-04 23:59:59.999989: 0.3227761485826003
              - 2000-05-05 23:59:59.999989: 0.0
              - 2000-05-08 23:59:59.999989: 0.3188578227245688
              - 2000-05-09 23:59:59.999989: 0.0
              - 2000-05-10 23:59:59.999989: 0.0
              - 2000-05-11 23:59:59.999989: 0.0
              - 2000-05-12 23:59:59.999989: 0.0
              - 2000-05-15 23:59:59.999989: 0.0
              - 2000-05-16 23:59:59.999989: 0.34471958500538336
              - 2000-05-17 23:59:59.999989: 0.34182068423122314
              - 2000-05-18 23:59:59.999989: 0.3267296862429608
              - 2000-05-19 23:59:59.999989: 0.0
              - 2000-05-22 23:59:59.999989: 0.0
              - 2000-05-23 23:59:59.999989: 0.0
              - 2000-05-24 23:59:59.999989: 0.0
              - 2000-05-25 23:59:59.999989: 0.0
              - 2000-05-26 23:59:59.999989: 0.0
              - 2000-05-30 23:59:59.999989: 0.0
              - 2000-05-31 23:59:59.999989: 0.32503050020333474
              - 2000-06-01 23:59:59.999989: 0.342803405266284
              - 2000-06-02 23:59:59.999989: 0.3494365507104361
              - 2000-06-05 23:59:59.999989: 0.3515968356284795
              - 2000-06-06 23:59:59.999989: 0.34045301013312157
              - 2000-06-07 23:59:59.999989: 0.34892615475139754
              - 2000-06-08 23:59:59.999989: 0.3556245753663983
              - 2000-06-09 23:59:59.999989: 0.35643660333462596
              - 2000-06-12 23:59:59.999989: 0.35051848953238124
              - 2000-06-13 23:59:59.999989: 0.35367990654205617
              - 2000-06-14 23:59:59.999989: 0.3460401891252956
              - 2000-06-15 23:59:59.999989: 0.3559371362048896
              - 2000-06-16 23:59:59.999989: 0.354182879377432
              - 2000-06-19 23:59:59.999989: 0.3655389908256882
              - 2000-06-20 23:59:59.999989: 0.3656602331358687
              - 2000-06-21 23:59:59.999989: 0.3660236822001529
              - 2000-06-22 23:59:59.999989: 0.3531761496492597
              - 2000-06-23 23:59:59.999989: 0.0
              - 2000-06-26 23:59:59.999989: 0.0
              - 2000-06-27 23:59:59.999989: 0.3576806492617582
              - 2000-06-28 23:59:59.999989: 0.0
              - 2000-06-29 23:59:59.999989: 0.3538264804249461
              - 2000-06-30 23:59:59.999989: 0.0
              - 2000-07-03 23:59:59.999989: 0.35299940605820634
              - 2000-07-05 23:59:59.999989: 0.0
              - 2000-07-06 23:59:59.999989: 0.0
              - 2000-07-07 23:59:59.999989: 0.0
              - 2000-07-10 23:59:59.999989: 0.0
              - 2000-07-11 23:59:59.999989: 0.0
              - 2000-07-12 23:59:59.999989: 0.0
              - 2000-07-13 23:59:59.999989: 0.0
              - 2000-07-14 23:59:59.999989: 0.0
              - 2000-07-17 23:59:59.999989: 0.0
              - 2000-07-18 23:59:59.999989: 0.0
              - 2000-07-19 23:59:59.999989: 0.0
              - 2000-07-20 23:59:59.999989: 0.0
              - 2000-07-21 23:59:59.999989: 0.34016019466693714
              - 2000-07-24 23:59:59.999989: 0.0
              - 2000-07-25 23:59:59.999989: 0.0
              - 2000-07-26 23:59:59.999989: 0.3404828411811654
              - 2000-07-27 23:59:59.999989: 0.335511106643884
              - 2000-07-28 23:59:59.999989: 0.0
              - 2000-07-31 23:59:59.999989: 0.0
              - 2000-08-01 23:59:59.999989: 0.3298174442190671
              - 2000-08-02 23:59:59.999989: 0.0
              - 2000-08-03 23:59:59.999989: 0.0
              - 2000-08-04 23:59:59.999989: 0.36273627362736294
              - 2000-08-07 23:59:59.999989: 0.36362728453011095
              - 2000-08-08 23:59:59.999989: 0.36678922786445406
              - 2000-08-09 23:59:59.999989: 0.3622260034030629
              - 2000-08-10 23:59:59.999989: 0.3585019631531261
              - 2000-08-11 23:59:59.999989: 0.3615230460921845
              - 2000-08-14 23:59:59.999989: 0.36508569151056214
              - 2000-08-15 23:59:59.999989: 0.36190666933707205
              - 2000-08-16 23:59:59.999989: 0.36171491535610556
              - 2000-08-17 23:59:59.999989: 0.36942107867392393
              - 2000-08-18 23:59:59.999989: 0.3620344413295956
              - 2000-08-21 23:59:59.999989: 0.3673550436854648
              - 2000-08-22 23:59:59.999989: 0.3683584456780334
              - 2000-08-23 23:59:59.999989: 0.3664744482004376
              - 2000-08-24 23:59:59.999989: 0.3714736634444665
              - 2000-08-25 23:59:59.999989: 0.37134964483030797
              - 2000-08-28 23:59:59.999989: 0.377126099706745
              - 2000-08-29 23:59:59.999989: 0.3798540145985403
              - 2000-08-30 23:59:59.999989: 0.3811789841701468
